날짜,순위,영화명,개봉일,일일관객수,누적관객수,일일매출액
2025-11-07,5,부고니아,2025-11-05,6381,23467,63640500
2025-11-07,6,구원자,2025-11-05,3831,14637,34410650
2025-11-07,7,세계의 주인,2025-10-22,3396,80684,34715500
2025-11-07,8,코렐라인,2009-05-21,3072,383305,31394500
2025-11-07,9,위키드,2024-11-20,2959,2255084,27085200
2025-11-07,10,난징사진관,2025-11-05,2881,11669,26222300
2025-11-08,1,프레데터: 죽음의 땅,2025-11-05,70867,166107,754608500
2025-11-08,2,극장판 체인소 맨: 레제편,2025-09-24,55338,2940410,587890990
2025-11-08,3,퍼스트 라이드,2025-10-29,52135,535897,510257050
2025-11-08,4,8번 출구,2025-10-22,20451,380346,207855230
2025-11-08,5,부고니아,2025-11-05,8583,32050,89058770
2025-11-08,6,코렐라인,2009-05-21,8170,391475,82631600
2025-11-08,7,극장판 귀멸의 칼날: 무한성편,2025-08-22,8157,5593847,81353010
2025-11-08,8,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,8053,9692,75576700
2025-11-08,9,위키드,2024-11-20,5558,2260642,51132320
2025-11-08,10,세계의 주인,2025-10-22,4750,85434,47883600
2025-11-09,1,프레데터: 죽음의 땅,2025-11-05,54996,221103,581646590
2025-11-09,2,퍼스트 라이드,2025-10-29,42315,578212,414592670
2025-11-09,3,극장판 체인소 맨: 레제편,2025-09-24,36994,2977404,392002410
2025-11-09,4,8번 출구,2025-10-22,16015,396361,161871450
2025-11-09,5,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,8704,18396,81560700
2025-11-09,6,극장판 귀멸의 칼날: 무한성편,2025-08-22,7601,5601448,74445670
2025-11-09,7,코렐라인,2009-05-21,7346,398821,73871800
2025-11-09,8,부고니아,2025-11-05,6658,38708,71051750
2025-11-09,9,위키드,2024-11-20,4665,2265307,42752700
2025-11-09,10,세계의 주인,2025-10-22,4570,90004,45776540
2025-11-10,1,프레데터: 죽음의 땅,2025-11-05,17628,238731,180241700
2025-11-10,2,퍼스트 라이드,2025-10-29,12074,590286,110506000
2025-11-10,3,극장판 체인소 맨: 레제편,2025-09-24,11479,2988883,117370830
2025-11-10,4,8번 출구,2025-10-22,4616,400977,44624800
2025-11-10,5,부고니아,2025-11-05,2885,41593,28619620
2025-11-10,6,세계의 주인,2025-10-22,2103,92107,20683100
2025-11-10,7,극장판 귀멸의 칼날: 무한성편,2025-08-22,1836,5603284,18187800
2025-11-10,8,구원자,2025-11-05,1820,25085,15667000
2025-11-10,9,코렐라인,2009-05-21,1554,400375,15338500
2025-11-10,10,위키드,2024-11-20,1470,2266777,13524900
2025-11-11,1,프레데터: 죽음의 땅,2025-11-05,17068,255799,174744020
2025-11-11,2,퍼스트 라이드,2025-10-29,13358,603644,121505000
2025-11-11,3,극장판 체인소 맨: 레제편,2025-09-24,11108,2999991,113205100
2025-11-11,4,부고니아,2025-11-05,3731,45324,35657000
2025-11-11,5,8번 출구,2025-10-22,3695,404672,37817820
2025-11-11,6,구원자,2025-11-05,2769,27854,23522800
2025-11-11,7,엄마를 버리러 갑니다,2025-11-05,2373,17612,17854300
2025-11-11,8,난징사진관,2025-11-05,2345,20091,18700600
2025-11-11,9,극장판 귀멸의 칼날: 무한성편,2025-08-22,2070,5605354,20485380
2025-11-11,10,세계의 주인,2025-10-22,2062,94169,19595700
2025-11-12,1,나우 유 씨 미 3,2025-11-12,82300,82951,762366540
2025-11-12,2,극장판 체인소 맨: 레제편,2025-09-24,19512,3019503,193784860
2025-11-12,3,퍼스트 라이드,2025-10-29,12949,616593,119141890
2025-11-12,4,프레데터: 죽음의 땅,2025-11-05,12177,267976,116667860
2025-11-12,5,8번 출구,2025-10-22,4092,408764,40230100
2025-11-12,6,명탐정 코난: 척안의 잔상,2025-07-16,2517,741430,27873500
2025-11-12,7,세계의 주인,2025-10-22,2500,96669,24307300
2025-11-12,8,부고니아,2025-11-05,2376,47700,22318900
2025-11-12,9,구원자,2025-11-05,1952,29806,17289700
2025-11-12,10,극장판 귀멸의 칼날: 무한성편,2025-08-22,1896,5607250,18628980
2025-11-13,1,나우 유 씨 미 3,2025-11-12,68497,151448,629849950
2025-11-13,2,극장판 체인소 맨: 레제편,2025-09-24,21558,3041061,210524310
2025-11-13,3,퍼스트 라이드,2025-10-29,19091,635684,169110510
2025-11-13,4,프레데터: 죽음의 땅,2025-11-05,11990,279966,113694000
2025-11-13,5,8번 출구,2025-10-22,4815,413579,46615620
2025-11-13,6,코렐라인,2009-05-21,2629,406649,24832000
2025-11-13,7,세계의 주인,2025-10-22,2324,98993,23011960
2025-11-13,8,극장판 귀멸의 칼날: 무한성편,2025-08-22,2266,5609516,21891300
2025-11-13,9,부고니아,2025-11-05,2113,49813,20780400
2025-11-13,10,명탐정 코난: 척안의 잔상,2025-07-16,1604,743034,17700000
2025-11-14,1,나우 유 씨 미 3,2025-11-12,92708,244156,888641590
2025-11-14,2,극장판 체인소 맨: 레제편,2025-09-24,22915,3063976,236024880
2025-11-14,3,프레데터: 죽음의 땅,2025-11-05,16357,296323,160174770
2025-11-14,4,퍼스트 라이드,2025-10-29,15216,650900,133302400
2025-11-14,5,8번 출구,2025-10-22,4417,417996,44358870
2025-11-14,6,부고니아,2025-11-05,3099,52912,30911500
2025-11-14,7,극장판 귀멸의 칼날: 무한성편,2025-08-22,2863,5612379,28721250
2025-11-14,8,코렐라인,2009-05-21,2462,409111,23483000
2025-11-14,9,세계의 주인,2025-10-22,2335,101328,23323750
2025-11-14,10,난징사진관,2025-11-05,1877,24213,16435300
2025-11-15,1,나우 유 씨 미 3,2025-11-12,183741,427897,1773221610
2025-11-15,2,극장판 체인소 맨: 레제편,2025-09-24,59580,3123556,624379080
2025-11-15,3,프레데터: 죽음의 땅,2025-11-05,34582,330905,341334060
2025-11-15,4,퍼스트 라이드,2025-10-29,21818,672718,213540120
2025-11-15,5,8번 출구,2025-10-22,8545,426541,86977880
2025-11-15,6,극장판 귀멸의 칼날: 무한성편,2025-08-22,7828,5620207,78420900
2025-11-15,7,꼬마돼지 베이브와 타피티,2025-11-13,5307,9957,46266550
2025-11-15,8,부고니아,2025-11-05,4502,57414,48557680
2025-11-15,9,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,4300,25249,41443800
2025-11-15,10,코렐라인,2009-05-21,3975,413086,39714900
2025-11-16,1,나우 유 씨 미 3,2025-11-12,158846,586743,1532628810
2025-11-16,2,극장판 체인소 맨: 레제편,2025-09-24,35093,3158649,363036100
2025-11-16,3,프레데터: 죽음의 땅,2025-11-05,27984,358889,275493460
2025-11-16,4,퍼스트 라이드,2025-10-29,18199,690917,172459570
2025-11-16,5,극장판 귀멸의 칼날: 무한성편,2025-08-22,7373,5627580,73323700
2025-11-16,6,8번 출구,2025-10-22,7263,433804,73693250
2025-11-16,7,꼬마돼지 베이브와 타피티,2025-11-13,5352,15309,46923800
2025-11-16,8,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,4417,29666,42499900
2025-11-16,9,코렐라인,2009-05-21,4225,417311,41332400
2025-11-16,10,부고니아,2025-11-05,3787,61201,39157660
2025-11-17,1,나우 유 씨 미 3,2025-11-12,53445,640188,499772220
2025-11-17,2,극장판 체인소 맨: 레제편,2025-09-24,14123,3172772,138025220
2025-11-17,3,프레데터: 죽음의 땅,2025-11-05,9207,368096,87204340
2025-11-17,4,퍼스트 라이드,2025-10-29,7122,698039,62583220
2025-11-17,5,8번 출구,2025-10-22,2606,436410,22036700
2025-11-17,6,부고니아,2025-11-05,2074,63275,20273600
2025-11-17,7,세계의 주인,2025-10-22,2071,110631,19155700
2025-11-17,8,극장판 귀멸의 칼날: 무한성편,2025-08-22,1988,5629568,19098240
2025-11-17,9,위키드,2024-11-20,1273,2279391,11454500
2025-11-17,10,코렐라인,2009-05-21,1122,418433,10574700
2025-11-18,1,나우 유 씨 미 3,2025-11-12,48871,689059,449898070
2025-11-18,2,극장판 체인소 맨: 레제편,2025-09-24,13006,3185778,128001300
2025-11-18,3,프레데터: 죽음의 땅,2025-11-05,8289,376385,78238200
2025-11-18,4,퍼스트 라이드,2025-10-29,8103,706142,69687300
2025-11-18,5,극장판 귀멸의 칼날: 무한성편,2025-08-22,2578,5632146,23961320
2025-11-18,6,8번 출구,2025-10-22,2324,438734,19660820
2025-11-18,7,부고니아,2025-11-05,2251,65526,22551400
2025-11-18,8,세계의 주인,2025-10-22,1621,112252,15826400
2025-11-18,9,위키드,2024-11-20,1606,2280997,14566900
2025-11-18,10,난징사진관,2025-11-05,1358,28800,12396600
2025-11-19,1,위키드: 포 굿,2025-11-19,108146,108830,1103970760
2025-11-19,2,나우 유 씨 미 3,2025-11-12,40741,729800,379762160
2025-11-19,3,극장판 체인소 맨: 레제편,2025-09-24,17431,3203209,166740440
2025-11-19,4,국보,2025-11-19,9569,14184,86754260
2025-11-19,5,나혼자 프린스,2025-11-19,6090,7223,51809500
2025-11-19,6,프레데터: 죽음의 땅,2025-11-05,4413,380798,40556700
2025-11-19,7,퍼스트 라이드,2025-10-29,4201,710343,33735500
2025-11-19,8,포레스텔라 : 더 웨이브 인 시네마,2025-11-19,2025,2025,50625000
2025-11-19,9,코렐라인,2009-05-21,1678,421190,11370600
2025-11-19,10,8번 출구,2025-10-22,1668,440402,13494000
2025-11-20,1,위키드: 포 굿,2025-11-19,52475,161305,539994820
2025-11-20,2,나우 유 씨 미 3,2025-11-12,37010,766810,347114010
2025-11-20,3,극장판 체인소 맨: 레제편,2025-09-24,10092,3213301,97196580
2025-11-20,4,국보,2025-11-19,6746,20930,60792500
2025-11-20,5,나혼자 프린스,2025-11-19,5126,12349,43700900
2025-11-20,6,프레데터: 죽음의 땅,2025-11-05,3928,384726,37601210
2025-11-20,7,퍼스트 라이드,2025-10-29,3900,714243,32441000
2025-11-20,8,가타카,1998-05-02,1388,1474,13581760
2025-11-20,9,세계의 주인,2025-10-22,1373,114715,12761300
2025-11-20,10,8번 출구,2025-10-22,1340,441742,11146400
2025-11-21,1,위키드: 포 굿,2025-11-19,77314,238619,837495440
2025-11-21,2,나우 유 씨 미 3,2025-11-12,53165,819975,508239070
2025-11-21,3,극장판 체인소 맨: 레제편,2025-09-24,13136,3226437,133466540
2025-11-21,4,국보,2025-11-19,9700,30630,91689980
2025-11-21,5,나혼자 프린스,2025-11-19,6816,19165,61057850
2025-11-21,6,엔드 오브 에반게리온,2024-01-17,5696,38428,61467500
2025-11-21,7,프레데터: 죽음의 땅,2025-11-05,5672,390398,55371250
2025-11-21,8,퍼스트 라이드,2025-10-29,4810,719053,42624600
2025-11-21,9,극장판 귀멸의 칼날: 무한성편,2025-08-22,1737,5636347,17600500
2025-11-21,10,세계의 주인,2025-10-22,1463,116178,15000640
2025-11-22,1,위키드: 포 굿,2025-11-19,164791,403410,1721143370
2025-11-22,2,나우 유 씨 미 3,2025-11-12,103015,922990,1005065790
2025-11-22,3,극장판 체인소 맨: 레제편,2025-09-24,27583,3254020,279317470
2025-11-22,4,국보,2025-11-19,14908,45538,145137410
2025-11-22,5,프레데터: 죽음의 땅,2025-11-05,10646,401044,103061090
2025-11-22,6,나혼자 프린스,2025-11-19,8982,28147,84739600
2025-11-22,7,퍼스트 라이드,2025-10-29,5451,724504,50479650
2025-11-22,8,세계의 주인,2025-10-22,5329,121507,53961560
2025-11-22,9,극장판 귀멸의 칼날: 무한성편,2025-08-22,5185,5641532,50567250
2025-11-22,10,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,2631,33313,25150300
2025-11-23,1,위키드: 포 굿,2025-11-19,133952,537362,1382849190
2025-11-23,2,나우 유 씨 미 3,2025-11-12,90295,1013285,879385410
2025-11-23,3,극장판 체인소 맨: 레제편,2025-09-24,22256,3276276,225631570
2025-11-23,4,국보,2025-11-19,12792,58330,124703920
2025-11-23,5,프레데터: 죽음의 땅,2025-11-05,8584,409628,82641000
2025-11-23,6,나혼자 프린스,2025-11-19,7725,35872,73436100
2025-11-23,7,세계의 주인,2025-10-22,6600,128107,68370460
2025-11-23,8,극장판 귀멸의 칼날: 무한성편,2025-08-22,5249,5646781,51019400
2025-11-23,9,퍼스트 라이드,2025-10-29,4603,729107,43667000
2025-11-23,10,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,2881,36194,27513400
2025-11-24,1,위키드: 포 굿,2025-11-19,30179,567541,306957480
2025-11-24,2,나우 유 씨 미 3,2025-11-12,29408,1042693,273025210
2025-11-24,3,극장판 체인소 맨: 레제편,2025-09-24,8300,3284576,79798520
2025-11-24,4,국보,2025-11-19,6639,64969,61321850
2025-11-24,5,세계의 주인,2025-10-22,3905,132012,38236190
2025-11-24,6,나혼자 프린스,2025-11-19,3283,39155,29384360
2025-11-24,7,프레데터: 죽음의 땅,2025-11-05,3148,412776,29122860
2025-11-24,8,퍼스트 라이드,2025-10-29,2278,731385,19517500
2025-11-24,9,극장판 귀멸의 칼날: 무한성편,2025-08-22,1501,5648282,14539600
2025-11-24,10,가타카,1998-05-02,926,8158,8837240
2025-11-25,1,나우 유 씨 미 3,2025-11-12,29804,1072497,275166980
2025-11-25,2,위키드: 포 굿,2025-11-19,28697,596238,288963260
2025-11-25,3,극장판 체인소 맨: 레제편,2025-09-24,8438,3293014,81341420
2025-11-25,4,국보,2025-11-19,7047,72016,64282510
2025-11-25,5,나혼자 프린스,2025-11-19,4365,43520,36333400
2025-11-25,6,세계의 주인,2025-10-22,3971,135983,38965050
2025-11-25,7,프레데터: 죽음의 땅,2025-11-05,2914,415690,27211800
2025-11-25,8,윗집 사람들,2025-12-03,2837,2837,30069000
2025-11-25,9,힘,2025-11-26,2614,2614,18298000
2025-11-25,10,퍼스트 라이드,2025-10-29,2606,733991,23342100
2025-11-26,1,주토피아 2,2025-11-26,309168,310951,2491089050
2025-11-26,2,나우 유 씨 미 3,2025-11-12,35043,1107540,271747320
2025-11-26,3,위키드: 포 굿,2025-11-19,34125,630363,281603140
2025-11-26,4,극장판 체인소 맨: 레제편,2025-09-24,9899,3302913,84833480
2025-11-26,5,국보,2025-11-19,9251,81267,71316300
2025-11-26,6,한란,2025-11-26,3458,4561,24466200
2025-11-26,7,세계의 주인,2025-10-22,3327,139310,26529600
2025-11-26,8,석류의 빛깔 ,2025-11-26,2983,3874,26474500
2025-11-26,9,나혼자 프린스,2025-11-19,2397,45917,18711300
2025-11-26,10,퍼스트 라이드,2025-10-29,1885,735876,12546300
2025-11-27,1,주토피아 2,2025-11-26,172048,482999,1647740230
2025-11-27,2,나우 유 씨 미 3,2025-11-12,22414,1129954,208031130
2025-11-27,3,위키드: 포 굿,2025-11-19,18213,648576,180130720
2025-11-27,4,국보,2025-11-19,6596,87863,59007400
2025-11-27,5,극장판 체인소 맨: 레제편,2025-09-24,5847,3308760,56325320
2025-11-27,6,한란,2025-11-26,3042,7603,20885900
2025-11-27,7,세계의 주인,2025-10-22,2417,141727,23661540
2025-11-27,8,윗집 사람들,2025-12-03,2313,5373,20817000
2025-11-27,9,나혼자 프린스,2025-11-19,2070,47987,18768600
2025-11-27,10,퍼스트 라이드,2025-10-29,1959,737835,19067400
2025-11-28,1,주토피아 2,2025-11-26,258740,741739,2587554610
2025-11-28,2,나우 유 씨 미 3,2025-11-12,29151,1159105,277288910
2025-11-28,3,위키드: 포 굿,2025-11-19,27537,676113,291539770
2025-11-28,4,국보,2025-11-19,8171,96034,77057700
2025-11-28,5,극장판 체인소 맨: 레제편,2025-09-24,7827,3316587,80006310
2025-11-28,6,세계의 주인,2025-10-22,3124,144851,30545550
2025-11-28,7,한란,2025-11-26,2519,10122,21028600
2025-11-28,8,정보원,2025-12-03,2095,2598,23218000
2025-11-28,9,나혼자 프린스,2025-11-19,1418,49405,13658300
2025-11-28,10,윗집 사람들,2025-12-03,1323,6696,14553000
2025-11-29,1,주토피아 2,2025-11-26,700790,1442529,6897143360
2025-11-29,2,위키드: 포 굿,2025-11-19,57798,733911,616043760
2025-11-29,3,나우 유 씨 미 3,2025-11-12,48537,1207642,470960480
2025-11-29,4,극장판 체인소 맨: 레제편,2025-09-24,20589,3337176,212411390
2025-11-29,5,국보,2025-11-19,9963,105997,99041300
2025-11-29,6,극장판 귀멸의 칼날: 무한성편,2025-08-22,5012,5657327,52552690
2025-11-29,7,세계의 주인,2025-10-22,4657,149508,45334720
2025-11-29,8,정보원,2025-12-03,3275,5873,40076050
2025-11-29,9,한란,2025-11-26,2633,12755,23042650
2025-11-29,10,석류의 빛깔 ,2025-11-26,1914,8571,23958200
2025-11-30,1,주토피아 2,2025-11-26,664337,2106866,6508786460
2025-11-30,2,위키드: 포 굿,2025-11-19,48017,781928,493145190
2025-11-30,3,나우 유 씨 미 3,2025-11-12,44450,1252092,424554150
2025-11-30,4,극장판 체인소 맨: 레제편,2025-09-24,12507,3349683,124784300
2025-11-30,5,국보,2025-11-19,9329,115326,90041680
2025-11-30,6,극장판 귀멸의 칼날: 무한성편,2025-08-22,5370,5662697,56062940
2025-11-30,7,세계의 주인,2025-10-22,3856,153364,37827350
2025-11-30,8,정보원,2025-12-03,3368,9241,41025300
2025-11-30,9,한란,2025-11-26,2570,15325,23016160
2025-11-30,10,나혼자 프린스,2025-11-19,1585,52636,16309500
2025-12-01,1,주토피아 2,2025-11-26,152584,2259450,1464831980
2025-12-01,2,나우 유 씨 미 3,2025-11-12,16221,1268313,149432070
2025-12-01,3,위키드: 포 굿,2025-11-19,11878,793806,116259930
2025-12-01,4,극장판 체인소 맨: 레제편,2025-09-24,5423,3355106,54198050
2025-12-01,5,국보,2025-11-19,5250,120576,47791820
2025-12-01,6,세계의 주인,2025-10-22,1734,155098,16048500
2025-12-01,7,한란,2025-11-26,1278,16603,10612300
2025-12-01,8,콘크리트 마켓,2025-12-03,1233,1616,9399000
2025-12-01,9,석류의 빛깔 ,2025-11-26,930,11045,8837600
2025-12-01,10,극장판 귀멸의 칼날: 무한성편,2025-08-22,924,5663621,8926700
2025-12-02,1,주토피아 2,2025-11-26,141447,2400897,1338676570
2025-12-02,2,나우 유 씨 미 3,2025-11-12,14702,1283015,132195700
2025-12-02,3,위키드: 포 굿,2025-11-19,11803,805609,115043700
2025-12-02,4,극장판 체인소 맨: 레제편,2025-09-24,5247,3360353,52289750
2025-12-02,5,국보,2025-11-19,5142,125718,46754660
2025-12-02,6,세계의 주인,2025-10-22,1850,156948,16807760
2025-12-02,7,한란,2025-11-26,1702,18305,12720200
2025-12-02,8,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,1286,2945,15773800
2025-12-02,9,석류의 빛깔 ,2025-11-26,937,11982,8596600
2025-12-02,10,극장판 귀멸의 칼날: 무한성편,2025-08-22,909,5664530,8775750
2025-12-03,1,주토피아 2,2025-11-26,149236,2550133,1406321030
2025-12-03,2,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,52366,55311,528175730
2025-12-03,3,윗집 사람들,2025-12-03,25425,34505,227143070
2025-12-03,4,정보원,2025-12-03,20726,29967,181033500
2025-12-03,5,프레디의 피자가게 2,2025-12-03,13096,13238,126838010
2025-12-03,6,위키드: 포 굿,2025-11-19,7835,813444,77788870
2025-12-03,7,나우 유 씨 미 3,2025-11-12,7360,1290375,67344770
2025-12-03,8,극장판 체인소 맨: 레제편,2025-09-24,6192,3366545,62258890
2025-12-03,9,반지의 제왕 : 두 개의 탑,2002-12-19,4360,42495,64339930
2025-12-03,10,콘크리트 마켓,2025-12-03,3887,5503,27775600
2025-12-04,1,주토피아 2,2025-11-26,128427,2678560,1207486370
2025-12-04,2,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,22473,77784,224413160
2025-12-04,3,윗집 사람들,2025-12-03,21533,56038,194658610
2025-12-04,4,정보원,2025-12-03,17561,47528,153184560
2025-12-04,5,위키드: 포 굿,2025-11-19,8210,821654,80151630
2025-12-04,6,나우 유 씨 미 3,2025-11-12,7998,1298373,71962600
2025-12-04,7,프레디의 피자가게 2,2025-12-03,7409,20647,72398550
2025-12-04,8,극장판 체인소 맨: 레제편,2025-09-24,3178,3369723,32045420
2025-12-04,9,국보,2025-11-19,2758,131472,25981700
2025-12-04,10,콘크리트 마켓,2025-12-03,2388,7891,16842100
2025-12-05,1,주토피아 2,2025-11-26,189916,2868476,1868754350
2025-12-05,2,윗집 사람들,2025-12-03,28539,84577,268576600
2025-12-05,3,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,25747,103531,269690490
